id	doc	requirement	acceptance_test	state	witness
FIXB-0043-ب	FIXB	◆ الوصولُ الرقميُّ	اختبارُ إغلاق: نسبةُ الحقولِ المرتبطةِ تبلغ مئةً بالمئة — ودورةٌ كاملةٌ بلوحةِ المفاتيحِ في كلِّ قالب	غيرُ مقيس	
FIXB-0043-ج	FIXB	أرخصُ إصلاحٍ بأعلى أثر» في 3808 عنصرَ إدخالٍ · 157 عنوانًا مرتبطًا · صفرُ وسمٍ وصفيّ: اثنانِ وتسعونَ بالمئةِ من الحقولِ بلا عنوانٍ مرتبط	اختبارُ إغلاق: نسبةُ الحقولِ المرتبطةِ تبلغ مئةً بالمئة — ودورةٌ كاملةٌ بلوحةِ المفاتيحِ في كلِّ قالب	غيرُ مقيس	
FIXB-0043-د	FIXB	فالنقرُ على العنوانِ لا يُركّز والقارئُ لا يعرف الحقل · وخطورتُه P1.	اختبارُ إغلاق: نسبةُ الحقولِ المرتبطةِ تبلغ مئةً بالمئة — ودورةٌ كاملةٌ بلوحةِ المفاتيحِ في كلِّ قالب	غيرُ مقيس	
FIXB-0044-أ	FIXB	خطوةُ تصحيحِ «SH-08» رقم 1 — نطاقُ الحكم	اختبارُ خطوة: «◆ كلُّ عنوانٍ يحمل مرجعَ حقلِه وكلُّ حقلٍ يحمل معرّفَه — وال» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXB-0044-ب	FIXB	◆ كلُّ عنوانٍ يحمل مرجعَ حقلِه وكلُّ حقلٍ يحمل معرّفَه	اختبارُ خطوة: «◆ كلُّ عنوانٍ يحمل مرجعَ حقلِه وكلُّ حقلٍ يحمل معرّفَه — وال» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXB-0044-ج	FIXB	والربطُ آليٌّ في معظمه	اختبارُ خطوة: «◆ كلُّ عنوانٍ يحمل مرجعَ حقلِه وكلُّ حقلٍ يحمل معرّفَه — وال» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXB-0045-أ	FIXB	خطوةُ تصحيحِ «SH-08» رقم 2 — نطاقُ الحكم	اختبارُ خطوة: «الحقلُ بلا عنوانٍ ظاهرٍ يحمل وسمًا وصفيًّا» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXB-0045-ب	FIXB	الحقلُ بلا عنوانٍ ظاهرٍ يحمل وسمًا وصفيًّا	اختبارُ خطوة: «الحقلُ بلا عنوانٍ ظاهرٍ يحمل وسمًا وصفيًّا» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXB-0046-أ	FIXB	خطوةُ تصحيحِ «SH-08» رقم 3 — نطاقُ الحكم	اختبارُ خطوة: «حلقةُ تركيزٍ ظاهرةٌ على كلِّ عنصرٍ تفاعليٍّ ولا تُلغى» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXB-0046-ب	FIXB	حلقةُ تركيزٍ ظاهرةٌ على كلِّ عنصرٍ تفاعليٍّ ولا تُلغى	اختبارُ خطوة: «حلقةُ تركيزٍ ظاهرةٌ على كلِّ عنصرٍ تفاعليٍّ ولا تُلغى» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXB-0047-أ	FIXB	خطوةُ تصحيحِ «SH-08» رقم 4 — نطاقُ الحكم	اختبارُ خطوة: «تباينُ اللونِ يبلغ الحدَّ المعياريَّ في النصِّ والحدودِ والح» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXB-0047-ب	FIXB	تباينُ اللونِ يبلغ الحدَّ المعياريَّ في النصِّ والحدودِ والحالات	اختبارُ خطوة: «تباينُ اللونِ يبلغ الحدَّ المعياريَّ في النصِّ والحدودِ والح» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXB-0048-أ	FIXB	خطوةُ تصحيحِ «SH-08» رقم 5 — نطاقُ الحكم	اختبارُ خطوة: «◆ وإعادةُ التدفقِ عند التكبيرِ إلى مئتين بالمئةِ بلا تمريرٍ » منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXB-0048-ب	FIXB	◆ وإعادةُ التدفقِ عند التكبيرِ إلى مئتين بالمئةِ بلا تمريرٍ أفقيّ	اختبارُ خطوة: «◆ وإعادةُ التدفقِ عند التكبيرِ إلى مئتين بالمئةِ بلا تمريرٍ » منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXB-0049-أ	FIXB	خطوةُ تصحيحِ «SH-08» رقم 6 — نطاقُ الحكم	اختبارُ خطوة: «◆ وهذا يفتح بابَ الاعتمادِ المؤسسيِّ والحكوميّ» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXB-0049-ب	FIXB	◆ وهذا يفتح بابَ الاعتمادِ المؤسسيِّ والحكوميّ	اختبارُ خطوة: «◆ وهذا يفتح بابَ الاعتمادِ المؤسسيِّ والحكوميّ» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXB-0050-أ	FIXB	◆ عيبُ الواجهة «SH-09	اختبارُ إغلاق: صفرُ بطاقةٍ تُعرض بأقلَّ من سبعةِ حقول	غيرُ مقيس	
FIXB-0050-ب	FIXB	بطاقةُ المؤشرِ بسبعةِ حقولٍ في كلِّ شاشة» في 3 شاشاتٍ مطابقةٌ فقط: مكوّنٌ مطابقٌ موجودٌ وتستعمله ثلاثُ شاشاتٍ	اختبارُ إغلاق: صفرُ بطاقةٍ تُعرض بأقلَّ من سبعةِ حقول	غيرُ مقيس	
FIXB-0050-ج	FIXB	وكلُّ بطاقةٍ رقميةٍ أخرى موضعية · وخطورتُه P2.	اختبارُ إغلاق: صفرُ بطاقةٍ تُعرض بأقلَّ من سبعةِ حقول	غيرُ مقيس	
FIXB-0051-أ	FIXB	خطوةُ تصحيحِ «SH-09» رقم 1 — نطاقُ الحكم	اختبارُ خطوة: «◆ سبعةُ حقولٍ إلزامًا: العنوانُ والقيمةُ والوحدةُ والفترةُ و» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXB-0051-ب	FIXB	◆ سبعةُ حقولٍ إلزامًا: العنوانُ والقيمةُ والوحدةُ والفترةُ والمقارنةُ والحالةُ والتعمّق	اختبارُ خطوة: «◆ سبعةُ حقولٍ إلزامًا: العنوانُ والقيمةُ والوحدةُ والفترةُ و» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXB-0052-أ	FIXB	خطوةُ تصحيحِ «SH-09» رقم 2 — نطاقُ الحكم	اختبارُ خطوة: «◆ والمقارنةُ الغائبةُ تُعلَن «بلا مقارنةٍ معلنة» ولا تُلفَّق» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXB-0052-ب	FIXB	◆ والمقارنةُ الغائبةُ تُعلَن «بلا مقارنةٍ معلنة» ولا تُلفَّق	اختبارُ خطوة: «◆ والمقارنةُ الغائبةُ تُعلَن «بلا مقارنةٍ معلنة» ولا تُلفَّق» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXB-0053-أ	FIXB	خطوةُ تصحيحِ «SH-09» رقم 3 — نطاقُ الحكم	اختبارُ خطوة: «◆ ورقمٌ لا يُتعمَّق فيه لا يُقرَّر عليه — فالتعمّقُ إلزاميٌّ» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXB-0053-ب	FIXB	◆ ورقمٌ لا يُتعمَّق فيه لا يُقرَّر عليه	اختبارُ خطوة: «◆ ورقمٌ لا يُتعمَّق فيه لا يُقرَّر عليه — فالتعمّقُ إلزاميٌّ» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXB-0053-ج	FIXB	فالتعمّقُ إلزاميٌّ لا ترف	اختبارُ خطوة: «◆ ورقمٌ لا يُتعمَّق فيه لا يُقرَّر عليه — فالتعمّقُ إلزاميٌّ» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXB-0054-أ	FIXB	خطوةُ تصحيحِ «SH-09» رقم 4 — نطاقُ الحكم	اختبارُ خطوة: «المكوّنُ يرفض التصييرَ بأقلَّ من السبعةِ فيصير الحكمُ بالبنا» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXB-0054-ب	FIXB	المكوّنُ يرفض التصييرَ بأقلَّ من السبعةِ فيصير الحكمُ بالبناء	اختبارُ خطوة: «المكوّنُ يرفض التصييرَ بأقلَّ من السبعةِ فيصير الحكمُ بالبنا» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXB-0055-أ	FIXB	◆ عيبُ الواجهة «SH-10	اختبارُ إغلاق: صفرُ نقطةِ كسرٍ خارجَ الخمس · وكلُّ سطحٍ يحمل الإعداد	غيرُ مقيس	
FIXB-0055-ب	FIXB	خمسُ نقاطِ كسرٍ لا اثنتان وعشرون» في 22 نقطةً مخصَّصة: والإعدادُ الحاكمُ للجوالِ ناقصٌ في بعضِ الأسطحِ الإدارية · وخطورتُه P2.	اختبارُ إغلاق: صفرُ نقطةِ كسرٍ خارجَ الخمس · وكلُّ سطحٍ يحمل الإعداد	غيرُ مقيس	
FIXB-0056-أ	FIXB	خطوةُ تصحيحِ «SH-10» رقم 1 — نطاقُ الحكم	اختبارُ خطوة: «احصرْ نقاطَ الكسرِ في خمسٍ معلَنةٍ في ملفِ الرموز» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXB-0056-ب	FIXB	احصرْ نقاطَ الكسرِ في خمسٍ معلَنةٍ في ملفِ الرموز	اختبارُ خطوة: «احصرْ نقاطَ الكسرِ في خمسٍ معلَنةٍ في ملفِ الرموز» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXB-0057-أ	FIXB	خطوةُ تصحيحِ «SH-10» رقم 2 — نطاقُ الحكم	اختبارُ خطوة: «أضفِ الإعدادَ الحاكمَ للجوالِ في القشرةِ الواحدةِ فيُغطى الك» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXB-0057-ب	FIXB	أضفِ الإعدادَ الحاكمَ للجوالِ في القشرةِ الواحدةِ فيُغطى الكلّ	اختبارُ خطوة: «أضفِ الإعدادَ الحاكمَ للجوالِ في القشرةِ الواحدةِ فيُغطى الك» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXB-0058-أ	FIXB	خطوةُ تصحيحِ «SH-10» رقم 3 — نطاقُ الحكم	اختبارُ خطوة: «◆ والشاشةُ الميدانيةُ تُصمَّم للجوالِ أولًا لا تُضغط إليه» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXB-0058-ب	FIXB	◆ والشاشةُ الميدانيةُ تُصمَّم للجوالِ أولًا لا تُضغط إليه	اختبارُ خطوة: «◆ والشاشةُ الميدانيةُ تُصمَّم للجوالِ أولًا لا تُضغط إليه» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXB-0059-أ	FIXB	خطوةُ تصحيحِ «SH-10» رقم 4 — نطاقُ الحكم	اختبارُ خطوة: «مساحةُ لمسٍ لا تنقص عن الحدِّ — وأكبرُ في الميدانيةِ للاستعم» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXB-0059-ب	FIXB	مساحةُ لمسٍ لا تنقص عن الحدِّ	اختبارُ خطوة: «مساحةُ لمسٍ لا تنقص عن الحدِّ — وأكبرُ في الميدانيةِ للاستعم» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXB-0059-ج	FIXB	وأكبرُ في الميدانيةِ للاستعمالِ بقفاز	اختبارُ خطوة: «مساحةُ لمسٍ لا تنقص عن الحدِّ — وأكبرُ في الميدانيةِ للاستعم» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXB-0060-أ	FIXB	◆ تُرحَّل الشاشاتُ التمثيليةُ الثمانيةُ بترتيبِ درجةِ الحاجةِ لإعادةِ البناءِ لا بترتيبِ الأسماء	اختبارُ ترتيب: الترحيلُ يبدأ بما درجتُه خمسٌ من خمس	غيرُ مقيس	
FIXB-0060-ب	FIXB	والأعلى درجةً أولًا.	اختبارُ ترتيب: الترحيلُ يبدأ بما درجتُه خمسٌ من خمس	غيرُ مقيس	
FIXB-0061-أ	FIXB	الشاشةُ التمثيلية «١ — لوحةُ الرئيس التنفيذي» — نطاقُ الحكم	اختبارُ شاشة: «لوحةُ الرئيس التنفيذي» تُرحَّل كاملةً ولها محضرُ اعتماد	غيرُ مقيس	
FIXB-0061-ب	FIXB	ملفُّها main/dashboard.php · وأسطرُها ١٤٣٧ · ودرجةُ حاجتِها ◆ ٥ من ٥ · وسببُها قشرةٌ مستقلةٌ بلا مكوّناتٍ · أربعُ بطاقاتٍ بلا مقارنةٍ · لا حالةَ فراغٍ · والشريطُ العلويُّ من اليسار	اختبارُ شاشة: «لوحةُ الرئيس التنفيذي» تُرحَّل كاملةً ولها محضرُ اعتماد	غيرُ مقيس	
FIXB-0061-ج	FIXB	◆ وهي أولُ ما يراه كلُّ مستخدمٍ كلَّ يومٍ — فتُرحَّل أولًا	اختبارُ شاشة: «لوحةُ الرئيس التنفيذي» تُرحَّل كاملةً ولها محضرُ اعتماد	غيرُ مقيس	
FIXB-0062-أ	FIXB	الشاشةُ التمثيلية «٢ — العقود» — نطاقُ الحكم	اختبارُ شاشة: «العقود» تُرحَّل كاملةً ولها محضرُ اعتماد	غيرُ مقيس	
FIXB-0062-ب	FIXB	ملفُّها Contracts/contracts.php · وأسطرُها ١٨٣٣ · ودرجةُ حاجتِها ◆ ٥ من ٥ · وسببُها أربعةٌ وستونَ عمودًا · صفرُ منظرٍ محفوظٍ · والفراغُ ولا-نتائجَ مدمجان	اختبارُ شاشة: «العقود» تُرحَّل كاملةً ولها محضرُ اعتماد	غيرُ مقيس	
FIXB-0062-ج	FIXB	◆ وشاشةٌ بهذا العرضِ بلا مناظرَ غيرُ قابلةٍ للاستعمالِ اليوميّ	اختبارُ شاشة: «العقود» تُرحَّل كاملةً ولها محضرُ اعتماد	غيرُ مقيس	
FIXB-0063-أ	FIXB	الشاشةُ التمثيلية «٣ — التايم شيت» — نطاقُ الحكم	اختبارُ شاشة: «التايم شيت» تُرحَّل كاملةً ولها محضرُ اعتماد	غيرُ مقيس	
FIXB-0063-ب	FIXB	ملفُّها Timesheet/timesheet.php · وأسطرُها ٣٣٥٣ · ودرجةُ حاجتِها ◆ ٥ من ٥ · وسببُها جدولٌ بلا مناظرَ ولا رأسٍ ثابتٍ · وجداولُ مكتوبةٌ يدويًّا	اختبارُ شاشة: «التايم شيت» تُرحَّل كاملةً ولها محضرُ اعتماد	غيرُ مقيس	
FIXB-0063-ج	FIXB	◆ وهي شهادةُ الإنجازِ التي تُبنى عليها الفاتورةُ — فخطؤها ماليّ	اختبارُ شاشة: «التايم شيت» تُرحَّل كاملةً ولها محضرُ اعتماد	غيرُ مقيس	
FIXB-0064-أ	FIXB	الشاشةُ التمثيلية «٤ — لوحةُ إدارةِ التشغيل» — نطاقُ الحكم	اختبارُ شاشة: «لوحةُ إدارةِ التشغيل» تُرحَّل كاملةً ولها محضرُ اعتماد	غيرُ مقيس	
FIXB-0064-ب	FIXB	ملفُّها main/role_board.php · وأسطرُها ١٢٢ · ودرجةُ حاجتِها ٤ من ٥ · وسببُها ستةٌ من سبعةِ حقولٍ	اختبارُ شاشة: «لوحةُ إدارةِ التشغيل» تُرحَّل كاملةً ولها محضرُ اعتماد	غيرُ مقيس	
FIXB-0064-ج	FIXB	المقارنةُ ناقصةٌ · ورسمٌ بلا حارس	اختبارُ شاشة: «لوحةُ إدارةِ التشغيل» تُرحَّل كاملةً ولها محضرُ اعتماد	غيرُ مقيس	
FIXB-0064-د	FIXB	والرسمُ الوحيدُ الباقي بلا حارسٍ في المنصةِ كلِّها	اختبارُ شاشة: «لوحةُ إدارةِ التشغيل» تُرحَّل كاملةً ولها محضرُ اعتماد	غيرُ مقيس	
FIXB-0065-أ	FIXB	الشاشةُ التمثيلية «٥ — مساحةُ عملي» — نطاقُ الحكم	اختبارُ شاشة: «مساحةُ عملي» تُرحَّل كاملةً ولها محضرُ اعتماد	غيرُ مقيس	
FIXB-0065-ب	FIXB	ملفُّها main/my_workspace.php · وأسطرُها ١٠٩ · ودرجةُ حاجتِها ٤ من ٥ · وسببُها عشرُ بطاقاتٍ بعدَّاداتٍ · لا حالةَ فراغٍ · وترتيبُ الأولويةِ معكوس	اختبارُ شاشة: «مساحةُ عملي» تُرحَّل كاملةً ولها محضرُ اعتماد	غيرُ مقيس	
FIXB-0065-ج	FIXB	وهي مدخلُ الموظفِ اليوميُّ إلى عمله	اختبارُ شاشة: «مساحةُ عملي» تُرحَّل كاملةً ولها محضرُ اعتماد	غيرُ مقيس	
FIXB-0066-أ	FIXB	الشاشةُ التمثيلية «٦ — أمرُ الصيانة» — نطاقُ الحكم	اختبارُ شاشة: «أمرُ الصيانة» تُرحَّل كاملةً ولها محضرُ اعتماد	غيرُ مقيس	
FIXB-0066-ب	FIXB	ملفُّها Maintenance/orders.php · وأسطرُها ١٥٧٧ · ودرجةُ حاجتِها ٤ من ٥ · وسببُها ستةٌ من سبعةٍ · وجدولٌ بلا مناظر	اختبارُ شاشة: «أمرُ الصيانة» تُرحَّل كاملةً ولها محضرُ اعتماد	غيرُ مقيس	
FIXB-0066-ج	FIXB	وسلسلةُ اعتمادِه تحتاج حالاتَ تحريرٍ واضحة	اختبارُ شاشة: «أمرُ الصيانة» تُرحَّل كاملةً ولها محضرُ اعتماد	غيرُ مقيس	
FIXB-0067-أ	FIXB	الشاشةُ التمثيلية «٧ — ملفُّ المورد» — نطاقُ الحكم	اختبارُ شاشة: «ملفُّ المورد» تُرحَّل كاملةً ولها محضرُ اعتماد	غيرُ مقيس	
FIXB-0067-ب	FIXB	ملفُّها Suppliers/supplier_profile.php · وأسطرُها ٢٢٩ · ودرجةُ حاجتِها ٤ من ٥ · وسببُها ◆ ستُّ بطاقاتٍ مطابقةٌ — الأفضلُ حالًا	اختبارُ شاشة: «ملفُّ المورد» تُرحَّل كاملةً ولها محضرُ اعتماد	غيرُ مقيس	
